date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:34:17	24606/24606	---M--	200	added ('OK')	image/jpeg	etag:%22e907108867ea039f622ea9828f19755d%22	https://product.hstatic.net/200000796751/product/verona_dining_table_mdf_white_uma_1071634__2_9f2cf14014b047f8bab987c3dbcc2ebd.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/verona_dining_table_mdf_white_uma_1071634__2_9f2cf14014b047f8bab987c3dbcc2ebd.jpg	(from https://baya.vn/collections/ban)
23:34:18	109052/109052	---M--	200	added ('OK')	image/jpeg	etag:%22e10275a9af85e92faf233b66b72b1684%22	https://product.hstatic.net/200000796751/product/verona_dining_table_baya_2000485_64aa4596fde543b7856ee8089f2c1324.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/verona_dining_table_baya_2000485_64aa4596fde543b7856ee8089f2c1324.jpg	(from https://baya.vn/collections/ban)
23:34:19	97615/97615	---M--	200	added ('OK')	image/jpeg	etag:%22b5bf09a9f895364426d4db20381d2ddf%22	https://product.hstatic.net/200000796751/product/verona_dining_table_baya_2000485_1_4d408cb86c424e12ba35e8729b493e06.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/verona_dining_table_baya_2000485_1_4d408cb86c424e12ba35e8729b493e06.jpg	(from https://baya.vn/collections/ban)
23:34:19	18475/18475	---M--	200	added ('OK')	image/jpeg	etag:%2209ae82a1a45c64846fd4a163198b3bfc%22	https://product.hstatic.net/200000796751/product/verona_dining_table_baya_2000485_2_dbbb7ef72b4b4dbe8f6f841fa2eceb1b.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/verona_dining_table_baya_2000485_2_dbbb7ef72b4b4dbe8f6f841fa2eceb1b.jpg	(from https://baya.vn/collections/ban)
23:34:20	122052/122052	---M--	200	added ('OK')	image/jpeg	etag:%222b72ea08e5f68a67c0e00029165be76b%22	https://product.hstatic.net/200000796751/product/verona_dining_table_baya_2000469_b827eba58d654361a3ebab59ff5182f0.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/verona_dining_table_baya_2000469_b827eba58d654361a3ebab59ff5182f0.jpg	(from https://baya.vn/collections/ban)
23:34:20	117044/117044	---M--	200	added ('OK')	image/jpeg	etag:%22b10b35d1a19dbc5bdf44ca9659e661d7%22	https://product.hstatic.net/200000796751/product/verona_dining_table_baya_2000469_1_b476b0027fe84013bc8e9632b813ccbd.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/verona_dining_table_baya_2000469_1_b476b0027fe84013bc8e9632b813ccbd.jpg	(from https://baya.vn/collections/ban)
23:34:21	134388/134388	---M--	200	added ('OK')	image/jpeg	etag:%22a45b232ab963aa9bfc6b4cded930f21c%22	https://product.hstatic.net/200000796751/product/verona_dining_table_baya_2000469_2_1aaa4843175a4ea8a501d781f9e54d42.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/verona_dining_table_baya_2000469_2_1aaa4843175a4ea8a501d781f9e54d42.jpg	(from https://baya.vn/collections/ban)
23:34:23	152694/152694	---M--	200	added ('OK')	image/jpeg	etag:%22555b4633b8e98b9dbc63ccfcce0da44c%22	https://product.hstatic.net/200000796751/product/verona_dining_table_baya_2000470_c7d952fe06cb4251bb666d3185fe19a5.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/verona_dining_table_baya_2000470_c7d952fe06cb4251bb666d3185fe19a5.jpg	(from https://baya.vn/collections/ban)
23:34:25	138294/138294	---M--	200	added ('OK')	image/jpeg	etag:%22e4f69a3434411734017e77ddee2179ab%22	https://product.hstatic.net/200000796751/product/verona_dining_table_baya_2000470_1_d109eed31aa644ddb6d228384509bb4c.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/verona_dining_table_baya_2000470_1_d109eed31aa644ddb6d228384509bb4c.jpg	(from https://baya.vn/collections/ban)
23:34:26	744296/744296	---MCZ	200	added ('OK')	text/html	etag:W/%228da87a54f92d411bb7e9aae100bd72ac%22	https://baya.vn/products/xe-day-da-nang-texas	C:/My%20Web%20Sites/baya/baya.vn/products/xe-day-da-nang-texas.html	(from https://baya.vn/collections/ban)
23:34:26	587148/587148	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2016:34:26%20GMT	https://baya.vn/collections/vendors?q=texas	C:/My%20Web%20Sites/baya/baya.vn/collections/vendors44bf.html	(from https://baya.vn/collections/ban)
23:34:27	258586/258586	---M--	200	added ('OK')	image/jpeg	etag:%22313f5bc3335828dd2a7e6c0a5d6155cd%22	https://product.hstatic.net/200000796751/product/texas_multi_function_kitchen_cart_baya_2001504_inspiration_a7dc0e947ddc450ea09a848ba34864ae.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/texas_multi_function_kitchen_cart_baya_2001504_inspiration_a7dc0e947ddc450ea09a848ba34864ae.jpg	(from https://baya.vn/collections/ban)
23:34:28	296661/296661	---M--	200	added ('OK')	image/jpeg	etag:%22cc7ffd0e81ad5a15ac852f07767b4876%22	https://product.hstatic.net/200000796751/product/texas_multi_function_kitchen_cart_baya_2001504_4_9ca55134b7a144df902c913e4530ec3d.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/texas_multi_function_kitchen_cart_baya_2001504_4_9ca55134b7a144df902c913e4530ec3d.jpg	(from https://baya.vn/collections/ban)
23:34:29	293274/293274	---M--	200	added ('OK')	image/jpeg	etag:%22818b625a1dbaa2765a533894a65c987f%22	https://product.hstatic.net/200000796751/product/texas_multi_function_kitchen_cart_baya_2001506_d3e9cb356d814f8b818f9df2d3a052d8.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/texas_multi_function_kitchen_cart_baya_2001506_d3e9cb356d814f8b818f9df2d3a052d8.jpg	(from https://baya.vn/collections/ban)
23:34:30	267932/267932	---M--	200	added ('OK')	image/jpeg	etag:%22872c94470853c96c46f5ded1c8ddfa86%22	https://product.hstatic.net/200000796751/product/texas_multi_function_kitchen_cart_baya_2001505_8b5bd9289e9c463da9bf1743b052dda8.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/texas_multi_function_kitchen_cart_baya_2001505_8b5bd9289e9c463da9bf1743b052dda8.jpg	(from https://baya.vn/collections/ban)
23:34:30	268840/268840	---M--	200	added ('OK')	image/jpeg	etag:%2256c24dda2233898ee86db0ab55c181bb%22	https://product.hstatic.net/200000796751/product/texas_multi_function_kitchen_cart_baya_2001507_ad449f57661c4b998398959b935c7db8.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/texas_multi_function_kitchen_cart_baya_2001507_ad449f57661c4b998398959b935c7db8.jpg	(from https://baya.vn/collections/ban)
23:34:32	270955/270955	---M--	200	added ('OK')	image/jpeg	etag:%22a02ccc8c3822aa07b0fc92f0fad34069%22	https://product.hstatic.net/200000796751/product/texas_multi_function_kitchen_cart_baya_2001504_2_d98f4cffe272451db5dd0386de07a25f.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/texas_multi_function_kitchen_cart_baya_2001504_2_d98f4cffe272451db5dd0386de07a25f.jpg	(from https://baya.vn/collections/ban)
23:34:33	275112/275112	---M--	200	added ('OK')	image/jpeg	etag:%22d5716828b2fbcf45c7dbbf253dc4e3d8%22	https://product.hstatic.net/200000796751/product/texas_multi_function_kitchen_cart_baya_2001504_5_2b6326d4bd994826b29184fca3b81193.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/texas_multi_function_kitchen_cart_baya_2001504_5_2b6326d4bd994826b29184fca3b81193.jpg	(from https://baya.vn/collections/ban)
23:34:33	257319/257319	---M--	200	added ('OK')	image/jpeg	etag:%22ae8bb4cde891b7eb83c9cd1579536824%22	https://product.hstatic.net/200000796751/product/texas_multi_function_kitchen_cart_baya_2001504_7_ea25ec600932473f8f85bca2ceeea57f.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/texas_multi_function_kitchen_cart_baya_2001504_7_ea25ec600932473f8f85bca2ceeea57f.jpg	(from https://baya.vn/collections/ban)
23:34:34	723162/723162	---MCZ	200	added ('OK')	text/html	etag:W/%22f064bc26c38a467ba519c2681f02d7b0%22	https://baya.vn/products/ban-ngoai-troi-riviera-1098716	C:/My%20Web%20Sites/baya/baya.vn/products/ban-ngoai-troi-riviera-1098716.html	(from https://baya.vn/collections/ban)
23:34:34	569506/569506	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2016:34:34%20GMT	https://baya.vn/collections/vendors?q=riviera	C:/My%20Web%20Sites/baya/baya.vn/collections/vendors46f5.html	(from https://baya.vn/collections/ban)
23:34:34	539592/539592	---M--	200	added ('OK')	image/jpeg	etag:%221a300b91a87fbb20ed42810289c9c5ca%22	https://product.hstatic.net/200000796751/product/riviera_outdoor_table_uma_1098716_inspiration_8a32679bda7f4103b2b483600b0b4644.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/riviera_outdoor_table_uma_1098716_inspiration_8a32679bda7f4103b2b483600b0b4644.jpg	(from https://baya.vn/collections/ban)
23:34:35	64126/64126	---M--	200	added ('OK')	image/jpeg	etag:%22d50090acfc13d6c64ad7c180c2080bb4%22	https://product.hstatic.net/200000796751/product/riviera_outdoor_table_uma_1098716_2_4058941c502245f4ac4d611ff89a74af.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/riviera_outdoor_table_uma_1098716_2_4058941c502245f4ac4d611ff89a74af.jpg	(from https://baya.vn/collections/ban)
23:34:36	725425/725425	---MCZ	200	added ('OK')	text/html	etag:W/%22b5a8bece931e4c75b1cb4fdd8551e12b%22	https://baya.vn/products/ban-ca-phe-margaret-1018875	C:/My%20Web%20Sites/baya/baya.vn/products/ban-ca-phe-margaret-1018875.html	(from https://baya.vn/collections/ban)
23:34:36	569496/569496	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2016:34:36%20GMT	https://baya.vn/collections/vendors?q=margaret	C:/My%20Web%20Sites/baya/baya.vn/collections/vendorsd5b3.html	(from https://baya.vn/collections/ban)
23:34:39	778456/778456	---M--	200	added ('OK')	image/jpeg	etag:%22df5ca6ab340f59ac99c17af412906771%22	https://product.hstatic.net/200000796751/product/margaret_coffee_table_inspiration_uma_295f201b62d24ed6aadea722a7f11f2c.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/margaret_coffee_table_inspiration_uma_295f201b62d24ed6aadea722a7f11f2c.jpg	(from https://baya.vn/collections/ban)
23:34:41	263414/263414	---M--	200	added ('OK')	image/jpeg	etag:%2294f197313cdee9deaeb6f88752202bda%22	https://product.hstatic.net/200000796751/product/margaret_coffee_table_natural_mdf_uma_1018875_corner_2_de16f8d613e14c42b55c07de9080a472.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/margaret_coffee_table_natural_mdf_uma_1018875_corner_2_de16f8d613e14c42b55c07de9080a472.jpg	(from https://baya.vn/collections/ban)
23:34:43	283111/283111	---M--	200	added ('OK')	image/jpeg	etag:%22795f809a482cae8d584113366728cff8%22	https://product.hstatic.net/200000796751/product/margaret_coffee_table_natural_mdf_uma_1018875_front_585c61a986264b97b72f0969b000146c.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/margaret_coffee_table_natural_mdf_uma_1018875_front_585c61a986264b97b72f0969b000146c.jpg	(from https://baya.vn/collections/ban)
23:34:44	742201/742201	---MCZ	200	added ('OK')	text/html	etag:W/%22f4b8af0bec5842658b3ae1c8c0bced2e%22	https://baya.vn/products/ban-trang-diem-kenny-2001461	C:/My%20Web%20Sites/baya/baya.vn/products/ban-trang-diem-kenny-2001461.html	(from https://baya.vn/collections/ban)
23:34:47	486025/486025	---M--	200	added ('OK')	image/jpeg	etag:%22cf8b7c6a7f8dc0325852bdfd1fe92667%22	https://product.hstatic.net/200000796751/product/kenny_dressing_table_baya_2001461_inspiration_630a5b237a29465c90d5fb22101031cd.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/kenny_dressing_table_baya_2001461_inspiration_630a5b237a29465c90d5fb22101031cd.jpg	(from https://baya.vn/collections/ban)
23:34:47	274852/274852	---M--	200	added ('OK')	image/jpeg	etag:%220f4b20d4a6221ea92a3e05ced288c7fc%22	https://product.hstatic.net/200000796751/product/kenny_dressing_table_baya_2001461_4_d1c74cea68944cc4b37df9bcd8ca83fe.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/kenny_dressing_table_baya_2001461_4_d1c74cea68944cc4b37df9bcd8ca83fe.jpg	(from https://baya.vn/collections/ban)
23:34:47	249481/249481	---M--	200	added ('OK')	image/jpeg	etag:%225a72ebb8bc16eccc69b4f6d9327f58c6%22	https://product.hstatic.net/200000796751/product/kenny_dressing_table_baya_2001461_3_3a551a9d84044c1e9f5ccbc9cbcfb174.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/kenny_dressing_table_baya_2001461_3_3a551a9d84044c1e9f5ccbc9cbcfb174.jpg	(from https://baya.vn/collections/ban)
23:34:48	276006/276006	---M--	200	added ('OK')	image/jpeg	etag:%2273a5c5a098b1ce30f767a8297e851677%22	https://product.hstatic.net/200000796751/product/kenny_dressing_table_baya_2001461_2_90f88645ded8428faeabecdb46a4df2e.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/kenny_dressing_table_baya_2001461_2_90f88645ded8428faeabecdb46a4df2e.jpg	(from https://baya.vn/collections/ban)
23:34:49	744395/744395	---MCZ	200	added ('OK')	text/html	etag:W/%221196339d71264132b8cc323050c8a482%22	https://baya.vn/products/ban-an-kenny	C:/My%20Web%20Sites/baya/baya.vn/products/ban-an-kenny.html	(from https://baya.vn/collections/ban)
23:34:49	54031/54031	---M--	200	added ('OK')	image/jpeg	etag:%220270cf7a0b79ac93775003123207e72e%22	https://product.hstatic.net/200000796751/product/kenny_dining_table_baya_2001451_c00dfdf0fad940758f3bb28b81c159c1.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/kenny_dining_table_baya_2001451_c00dfdf0fad940758f3bb28b81c159c1.jpg	(from https://baya.vn/collections/ban)
23:34:49	470106/470106	---M--	200	added ('OK')	image/jpeg	etag:%229b6218ccf3f4b0bd089d44e4ce3bb86e%22	https://product.hstatic.net/200000796751/product/kenny_dining_table_baya_2001450_inspiration_84b11bcb66214bc59827e17374300526.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/kenny_dining_table_baya_2001450_inspiration_84b11bcb66214bc59827e17374300526.jpg	(from https://baya.vn/collections/ban)
23:34:49	43785/43785	---M--	200	added ('OK')	image/jpeg	etag:%22999e2b8fce4199c95a8b4661280fb054%22	https://product.hstatic.net/200000796751/product/kenny_dining_table_baya_2001450_1_fab53bdfca334a0a95446a876124acb0.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/kenny_dining_table_baya_2001450_1_fab53bdfca334a0a95446a876124acb0.jpg	(from https://baya.vn/collections/ban)
23:34:50	258338/258338	---M--	200	added ('OK')	image/jpeg	etag:%2258213f8af2e892c4b306839c3be18fd4%22	https://product.hstatic.net/200000796751/product/kenny_dining_table_baya_2001450_2_6ba1df3cee2843af901ce181419bd5f7.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/kenny_dining_table_baya_2001450_2_6ba1df3cee2843af901ce181419bd5f7.jpg	(from https://baya.vn/collections/ban)
23:34:51	741544/741544	---MCZ	200	added ('OK')	text/html	etag:W/%22d7ca5fdd121141ca86149ca1510b39f1%22	https://baya.vn/products/ban-ca-phe-kenny-2001447	C:/My%20Web%20Sites/baya/baya.vn/products/ban-ca-phe-kenny-2001447.html	(from https://baya.vn/collections/ban)
23:34:51	467834/467834	---M--	200	added ('OK')	image/jpeg	etag:%22b719c47163c5c3b355e8670795e22ddb%22	https://product.hstatic.net/200000796751/product/kenny_coffee_table_baya_2001447_inspiration_ee80fa43eae04efc8887f780844007e7.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/kenny_coffee_table_baya_2001447_inspiration_ee80fa43eae04efc8887f780844007e7.jpg	(from https://baya.vn/collections/ban)
23:34:51	489803/489803	---M--	200	added ('OK')	image/jpeg	etag:%2244b462d129439b0bc41a716de7530888%22	https://product.hstatic.net/200000796751/product/kenny_coffee_table_baya_2001447_inspiration__2__1208e6190e334862820aa405afdab9b9.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/kenny_coffee_table_baya_2001447_inspiration__2__1208e6190e334862820aa405afdab9b9.jpg	(from https://baya.vn/collections/ban)
23:34:53	260295/260295	---M--	200	added ('OK')	image/jpeg	etag:%229989639826220c1b28d714335f4d84df%22	https://product.hstatic.net/200000796751/product/kenny_coffee_table_baya_2001447_2_568d3c532d734aeb8d994b30e6c763f9.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/kenny_coffee_table_baya_2001447_2_568d3c532d734aeb8d994b30e6c763f9.jpg	(from https://baya.vn/collections/ban)
23:34:54	270220/270220	---M--	200	added ('OK')	image/jpeg	etag:%22c705314573796b9f394732dd1147fbb2%22	https://product.hstatic.net/200000796751/product/kenny_coffee_table_baya_2001447_3_8012616a47934abe936f1f02d735dc2d.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/kenny_coffee_table_baya_2001447_3_8012616a47934abe936f1f02d735dc2d.jpg	(from https://baya.vn/collections/ban)
23:34:55	718883/718883	---MCZ	200	added ('OK')	text/html	etag:W/%225f71623b43b84b1d821b667bb065f995%22	https://baya.vn/products/ban-ca-phe-julianne-2001357	C:/My%20Web%20Sites/baya/baya.vn/products/ban-ca-phe-julianne-2001357.html	(from https://baya.vn/collections/ban)
23:34:55	567332/567332	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2016:34:55%20GMT	https://baya.vn/collections/vendors?q=julianne	C:/My%20Web%20Sites/baya/baya.vn/collections/vendorse199.html	(from https://baya.vn/collections/ban)
23:34:56	288804/288804	---M--	200	added ('OK')	image/jpeg	etag:%22f04728579a5fc8d7865628ab17624f59%22	https://product.hstatic.net/200000796751/product/julianne_coffee_table_baya_2001357_3_6f98b39d8fc043f08663e99d44b33679.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/julianne_coffee_table_baya_2001357_3_6f98b39d8fc043f08663e99d44b33679.jpg	(from https://baya.vn/collections/ban)
23:34:57	252776/252776	---M--	200	added ('OK')	image/jpeg	etag:%22b4df1837c179e16eeb3fc7e39acf87c2%22	https://product.hstatic.net/200000796751/product/julianne_coffee_table_baya_2001357_1_45e00d8d84ab426b8990a42717385c6e.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/julianne_coffee_table_baya_2001357_1_45e00d8d84ab426b8990a42717385c6e.jpg	(from https://baya.vn/collections/ban)
23:34:58	718128/718128	---MCZ	200	added ('OK')	text/html	etag:W/%2284fd7f9e3ef94754a105380aa865e6dd%22	https://baya.vn/products/ban-goc-carine-5277	C:/My%20Web%20Sites/baya/baya.vn/products/ban-goc-carine-5277.html	(from https://baya.vn/collections/ban)
23:34:58	613105/613105	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2016:34:58%20GMT	https://baya.vn/collections/vendors?q=carine	C:/My%20Web%20Sites/baya/baya.vn/collections/vendors0e03.html	(from https://baya.vn/collections/ban)
23:34:59	718385/718385	---MCZ	200	added ('OK')	text/html	etag:W/%22fd9a5422d0574c89abe611136abdb4d3%22	https://baya.vn/products/ban-ca-phe-carine-5276	C:/My%20Web%20Sites/baya/baya.vn/products/ban-ca-phe-carine-5276.html	(from https://baya.vn/collections/ban)
23:34:59	734141/734141	---MCZ	200	added ('OK')	text/html	etag:W/%22aac38459e724479fa7fa45262245a6e7%22	https://baya.vn/products/ban-ngoai-troi-cafe-royale	C:/My%20Web%20Sites/baya/baya.vn/products/ban-ngoai-troi-cafe-royale.html	(from https://baya.vn/collections/ban)
23:34:59	571191/571191	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202024%2016:34:59%20GMT	https://baya.vn/collections/vendors?q=cafe-royale	C:/My%20Web%20Sites/baya/baya.vn/collections/vendors040e.html	(from https://baya.vn/collections/ban)
23:34:59	137318/137318	---M--	200	added ('OK')	image/jpeg	etag:%226ffd069fcea229492544c47eee935919%22	https://product.hstatic.net/200000796751/product/cafe_royale_outdoor_table_powder_coated_steel_white_uma_1068924_bk_6017586bda5d48dfa87bf711b4129d52.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/cafe_royale_outdoor_table_powder_coated_steel_white_uma_1068924_bk_6017586bda5d48dfa87bf711b4129d52.jpg	(from https://baya.vn/collections/ban)
23:35:02	91477/91477	---M--	200	added ('OK')	image/jpeg	etag:%22e97c0ac009a02dd0f1c2ea15dcfcff73%22	https://product.hstatic.net/200000796751/product/cafe_royale_outdoor_table_powder_coated_steel_black_uma_1068917_1_454d34ca932b4678a5ad6e0beffb4437.jpg	C:/My%20Web%20Sites/baya/product.hstatic.net/200000796751/product/cafe_royale_outdoor_table_powder_coated_steel_black_uma_1068917_1_454d34ca932b4678a5ad6e0beffb4437.jpg	(from https://baya.vn/collections/ban)
